plant_id,company_id,parentcomp_id,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,continent,country,iso3,state,city_name,metroarea,county,congdist,zip,latitude,longitude
"37305","STADTWERKE RIESA","0","RIESA","12723.9297","13201.8701","13561.2998","17685.1699","18402.7891","18943.8105","1438.9380","1434.7679","1431.7400","Europe","Germany","DEU","Sachsen","Riesa","","","","0","51.31","13.28"
"31498","ENERGIEVERSORGUNG NORDHAUSEN","0","NORDHAUSEN","12582.4600","13084.6602","13504.2100","17473.1406","18226.6094","18857.7891","1440.2050","1435.7760","1432.2150","Europe","Germany","DEU","Thuringen","Nordhausen","","","","0","51.51","10.79"
"47139","UNIVERSITAT MUNCHEN","0","UNIVERSITAT MUNCHEN","12507.3203","12977.1201","13330.4404","17360.6309","18065.0801","18596.1797","1440.8840","1436.7080","1433.6750","Europe","Germany","DEU","Bayern","Munich","","","","0","48.15","11.58333"
"18566","SMURFIT EUROPA CARTON","0","HOYA FACTORY","12408.8896","12969.8301","13441.0195","17213.2891","18054.0996","18762.6406","1441.7800","1436.7740","1432.7430","Europe","Germany","DEU","Niedersachsen","Hoya","","","","0","52.8","9.15"
"43200","BVT TECHNISCHE ANLAGEN GMBH","0","STENDAL BVT","12240.7695","13101.1104","14375.7305","16961.8496","18251.3301","20173.8594","1443.3290","1435.6340","1425.1840","Europe","Germany","DEU","Sachsen-Anhalt","Stendal","","","","0","52.6","11.85"
"37387","PAPIERFABRIK BUCHMANN AG","0","RINNTHAL-SARNSTELL MILL","12218.5498","12631.6797","12936.3896","16928.6309","17546.8906","18003.9004","1443.5360","1439.7629","1437.0649","Europe","Germany","DEU","Rheinland-Pfalz","Rinnthal","","","","0","49.21667","7.916667"
"11939","KWS SAAT AG","0","EINBECK PLANT","12043.5703","12480.2803","12798.9199","16667.2598","17320.1191","17797.5996","1445.1770","1441.1300","1438.2750","Europe","Germany","DEU","Niedersachsen","Einbeck","","","","0","51.83","9.87"
"24100","PAPIERFABRIK LAHNSTEIN GMBH","0","LAHNSTEIN MILL","11928.1201","12333.8701","12602.5000","16494.9902","17101.0391","17503.1602","1446.2720","1442.4700","1440.0250","Europe","Germany","DEU","Rheinland-Pfalz","Lahnstein","","","","0","50.3","7.616667"
"1158","ENVIA MITTELDEUTSCHE ENERGIE","0","ALTENBURG","11901.1396","12340.0996","12679.9297","16454.7695","17110.3809","17619.2109","1446.5280","1442.4110","1439.3300","Europe","Germany","DEU","Sachsen","Altenburg","","","","0","51.01","12.44"
"49921","WITTENBERGE POWER PLANT","0","WITTENBERGE","11674.4805","12082.7402","12377.0703","16116.9697","16725.7598","17165.6797","1448.7190","1444.8060","1442.0720","Europe","Germany","DEU","Brandenburg","Wittenberge","","","","0","53","11.75"
"6063","VATTENFALL EUROPE AG","0","BUCH","11575.9902","11956.7998","12190.6396","15970.3398","16537.7793","16886.9199","1449.6860","1445.9980","1443.7960","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.51667","13.4"
"36968","BMW AG","0","REGENSBURG BMW","11503.3398","11993.5000","12478.0996","15862.2402","16592.5293","17316.8594","1450.4050","1445.6510","1441.1500","Europe","Germany","DEU","Bayern","Regensburg","","","","0","49.02","12.11"
"19391","ZWECK MVA INGOLSTADT","0","INGOLSTADT MVA","11472.7803","11809.1904","11948.9102","137011.9062","141411.7031","143242.5938","167.4713","167.0186","166.8346","Europe","Germany","DEU","Bayern","Ingolstadt","","","","0","48.76667","11.43333"
"26209","E.ON AVACON AG","0","LUNEBERG-MITTE","11173.3799","11967.3398","12859.7900","15371.9902","16553.5000","17888.9297","1453.7321","1445.8979","1437.7371","Europe","Germany","DEU","Niedersachsen","Luneberg","","","","0","53.25","10.4"
"24397","DEUTSCHE FLUGSICHERUNG (DFT)","0","LANGEN DFT","10852.6699","11219.1699","11468.4600","14896.6104","15439.9697","15810.3604","1457.0660","1453.2629","1450.7531","Europe","Germany","DEU","","Langen","","","","0","0","0"
"6101","BERLIN BUCKOW CHP","0","BUCKOW","10793.4902","11197.9697","11516.7803","14808.9805","15408.5098","15882.2402","1457.6949","1453.4790","1450.2720","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.52","13.38"
"32215","BADENOVA AG & CO KG","0","OFFENBURG","10709.3896","11098.9102","11388.9199","14684.5596","15261.5098","15692.1104","1458.5920","1454.4969","1451.5470","Europe","Germany","DEU","Baden-Wurttemberg","Offenburg","","","","0","48.48","7.95"
"14625","TECH UNIVERSITAT MUNCHEN","0","GARCHING","10654.7100","11096.9600","11476.8496","14603.6904","15258.6299","15822.8604","1459.1801","1454.5160","1450.6670","Europe","Germany","DEU","Bayern","Munchen","","","","0","48.14","11.58"
"10242","HEAG AG","0","DARMSTADT HEAG","10627.4902","11058.2197","11402.3799","14563.4502","15201.1699","15712.1299","1459.4750","1454.9170","1451.4110","Europe","Germany","DEU","Hessen","Darmstadt","","","","0","49.87","8.64"
"32066","GMVA NIEDERRHEIN","0","OBERHAUSEN MVA","10567.9004","10909.8496","11118.4297","125238.1016","129676.7031","132390.5938","168.7650","168.2624","167.9641","Europe","Germany","DEU","Nordrhein-Westfalen","Oberhausen","","","","0","51.47","6.86"
"47155","K+S KALI GMBH","0","UNTERBREIZBACH MINE","10494.2100","10888.4297","11184.9102","14366.5400","14949.5400","15389.1201","1460.9240","1456.6910","1453.6130","Europe","Germany","DEU","Thuringen","Unterbreizbach","","","","0","50.81667","9.983334"
"58269","BURDA DRUCK","0","OFFENBURG BURDA","10477.5801","10951.2402","11349.1797","14341.9902","15042.5898","15633.0498","1461.1060","1456.0300","1451.9470","Europe","Germany","DEU","Baden-Wurttemberg","Offenburg","","","","0","48.48333","7.933333"
"5703","CR3 KAFFEEVEREDELUNG","0","BREMEN CR3","10435.6504","10806.2803","11067.8398","14280.0801","14827.9297","15215.4404","1461.5670","1457.5580","1454.8180","Europe","Germany","DEU","Bremen","Bremen","","","","0","53.08","8.81"
"4170","MELITTA AG","0","BERLIN MELITTA","10435.6504","10806.2803","11067.8398","14280.0801","14827.9297","15215.4404","1461.5670","1457.5580","1454.8180","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.52","13.38"
"942","STADTWERKE SCHWABISCH HALL GMB","0","ALFRED-LEIKAM-STRASSE","10432.2900","10885.6699","11285.3096","14275.1201","14945.4600","15538.1797","1461.6040","1456.7190","1452.5900","Europe","Germany","DEU","Baden-Wurttemberg","Schwabisch Hall","","","","0","49.10583","9.734167"
"58261","ROBERT KLINGEL GMBH + CO KG","0","PFORZHEIM KLINGEL","10430.1396","10852.8799","11190.6504","14271.9404","14896.9004","15397.6504","1461.6290","1457.0660","1453.5530","Europe","Germany","DEU","Baden-Wurttemberg","Pforzheim","","","","0","48.88334","8.7"
"27340","WEPA PAPIERFABRIK P KRENGEL","0","MARSBERG-GIERSHAGEN","10424.2998","10815.8799","11110.3896","14263.3203","14842.1299","15278.5498","1461.6930","1457.4570","1454.3770","Europe","Germany","DEU","Nordrhein-Westfalen","Marsberg-Giershagen","","","","0","0","0"
"28567","MELITTA AG","0","MINDEN MELITTA","10392.0801","10770.9199","11046.9502","14215.7803","14775.5898","15184.4697","1462.0480","1457.9340","1455.0330","Europe","Germany","DEU","","Minden","","","","0","0","0"
"2783","STADT BAD ELSTER","0","BAD ELSTER","10392.0801","10770.9199","11046.9502","14215.7803","14775.5898","15184.4697","1462.0480","1457.9340","1455.0330","Europe","Germany","DEU","Sachsen","Bad Elster","","","","0","50.28333","12.23333"
"46863","STADTWERKE UELZEN","0","UELZEN","10391.2500","10772.6504","11102.0596","14066.8799","14626.2305","15112.5098","1477.4060","1473.0590","1469.2550","Europe","Germany","DEU","Niedersachsen","Uelzen","","","","0","52.96667","10.56667"
"12412","EMSLAND-STARKE GMBH","0","EMLICHHEIM WORKS","10291.5400","10691.8701","11002.4297","14067.4805","14658.6504","15118.4600","1463.1670","1458.7800","1455.4950","Europe","Germany","DEU","Niedersachsen","Emlichheim","","","","0","52.61666","6.85"
"22686","FERNWARMEVERSOR NIEDERRHEIN","0","KOLN AIRPORT","10290.9600","10795.8496","11259.4404","14066.6201","14812.4697","15499.7598","1463.1750","1457.6700","1452.8540","Europe","Germany","DEU","Nordrhein-Westfalen","Koln","","","","0","50.93333","6.95"
"13623","FLUGHAFEN MUNCHEN GMBH","0","FLUGHAFEN MUCHEN","10196.3096","10978.1602","12261.7500","14966.4600","16242.0498","18371.8008","1362.5540","1351.8190","1334.8450","Europe","Germany","DEU","Bayern","Munchen","","","","0","48.15","11.58333"
"19211","ILMENAUER WARMEVERSORGUNG","0","ILMENAUER","10144.2500","10525.3096","10811.9297","13850.4199","14412.4805","14836.2803","1464.8280","1460.5830","1457.4990","Europe","Germany","DEU","","Ilmenauer","","","","0","0","0"
"16683","OELMUHLE NOBLEE & THORL","0","HAMBURG NOBLEE","9943.0488","10326.7998","10638.3203","13554.3398","14119.4697","14579.4600","1467.1390","1462.7740","1459.3571","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"28254","MULLHEIZKRAFTWERK KASSEL GMBH","0","MHKW KASSEL","9902.4238","10187.5400","10303.6201","116639.0000","120316.7969","121816.7969","169.7961","169.3452","169.1658","Europe","Germany","DEU","Hessen","Kassel","","","","0","51.31667","9.5"
"17039","TRIMET ALUMINIUM AG","0","HARZGERODE PLANT","9846.0928","10300.5801","10711.2402","13411.8096","14080.8096","14687.2900","1468.2720","1463.0670","1458.5730","Europe","Germany","DEU","Sachsen-Anhalt","Harzgerode","","","","0","51.63334","11.15"
"37184","DOW DEUTSCHLAND","0","RHEINMUNSTER","9829.1484","10178.2500","10424.6201","13386.9199","13900.5098","14263.7998","1468.4700","1464.4430","1461.6890","Europe","Germany","DEU","Baden-Wurttemberg","Rheinmunster","","","","0","0","0"
"41566","K+S KALI GMBH","0","SIGMUNDSHALL (WUNSTORF)","9829.1484","10178.2500","10424.6201","13386.9199","13900.5098","14263.7998","1468.4700","1464.4430","1461.6890","Europe","Germany","DEU","Niedersachsen","Wunstorf","","","","0","52.43333","9.416667"
"23065","EVONIK STOCKHAUSEN GMBH","0","KREFELD PLANT","9658.2969","10014.2695","10273.8896","18728.2793","19422.8008","19864.1504","1031.4130","1031.1870","1034.4150","Europe","Germany","DEU","Nordrhein-Westfalen","Krefeld","","","","0","51.33333","6.566667"
"4515","MVA BIELEFELD-HERFORD GMBH","0","BIELEFELD-HERFORD","9618.8975","9881.2842","9960.1328","112991.5000","116366.6016","117382.5000","170.2588","169.8302","169.7039","Europe","Germany","DEU","Nordrhein-Westfalen","Bielefeld","","","","0","52.03333","8.533333"
"31486","NORDENIA INTERNATIONAL AG","0","NORDENIA","9553.5771","9902.4893","10169.4502","12982.5098","13494.6904","13887.5498","1471.7610","1467.6130","1464.5420","Europe","Germany","DEU","Mecklenburg-Vorpommern","Greven","","","","0","53.48333","10.8"
"47917","SOTEC GMBH","0","VELSEN WTE","9517.7656","9829.5615","9994.5566","111692.8984","115700.7031","117826.2969","170.4275","169.9136","169.6490","Europe","Germany","DEU","Saarland","Volklingen","","","","0","49.25","6.85"
"22559","FELDMUHLE KOBLENZ","0","KOBLENZ MILL","9492.9004","9815.8193","10029.6602","12893.5801","13367.3398","13681.7305","1472.5000","1468.6270","1466.1390","Europe","Germany","DEU","Rheinland-Pfalz","Koblenz","","","","0","50.35","7.6"
"50207","VORWERK & CO KG","0","WUPPERTAL WORKS","9492.9004","9815.8193","10029.6602","12893.5801","13367.3398","13681.7305","1472.5000","1468.6270","1466.1390","Europe","Germany","DEU","Nordrhein-Westfalen","Wuppertal","","","","0","51.26667","7.183333"
"4373","VATTENFALL EUROPE AG","0","BHKW ALLERMOHE","9420.8760","9750.3516","9987.9258","12788.0996","13271.1797","13620.3203","1473.3820","1469.4020","1466.6210","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"13531","FORSCHUNGSZENTRUM KARLSRUHE","0","FK PLANT","9359.5781","9672.2783","9872.9385","12698.3701","13156.5996","13451.2695","1474.1390","1470.3311","1467.9561","Europe","Germany","DEU","Baden-Wurttemberg","Eggenstein-Leopoldshafen","","","","0","49.09528","8.390555"
"4513","WINDEL GMBH","0","BIELEFELD WINDEL","9339.3916","9717.9346","10020.4297","12668.8301","13223.6104","13668.1504","1474.3890","1469.7860","1466.2450","Europe","Germany","DEU","Nordrhein-Westfalen","Bielefeld","","","","0","52.03","8.53"
"11901","SAPPI LTD","0","EHINGEN MILL","9333.0967","9603.9385","9712.6055","109324.7969","112799.3984","114195.8984","170.7406","170.2836","170.1043","Europe","Germany","DEU","Baden-Wurttemberg","Ehingen","","","","0","48.29","9.72"
"666","AKZO NOBEL FIBERS BV","0","AKZO DUREN","9244.4414","9539.7754","9710.1631","12529.9404","12962.2803","13212.1904","1475.5760","1471.9290","1469.8790","Europe","Germany","DEU","Nordrhein-Westfalen","Duren","","","","0","50.81","6.49"
"12418","UNICHEMA SA","0","EMMERICH PLANT","9179.2832","9570.1006","9890.9834","12434.7100","13006.7402","13477.7803","1476.3970","1471.5610","1467.7460","Europe","Germany","DEU","Niedersachsen","Emmerich","","","","0","51.85","6.24"
"42753","ADM OELMUHLEN GMBH","0","SPYCK-ELEVE WORKS","9166.5107","9463.4873","9642.7227","12416.0400","12850.5000","13113.2305","1476.5590","1472.8590","1470.6860","Europe","Germany","DEU","Nordrhein-Westfalen","Spyck","","","","0","51.8","6.133333"
"51034","STROM-WARMEVERSORGUNG ZITTAU","0","ZITTAU","9152.0195","9531.9268","9858.3066","12394.8701","12950.7803","13429.7500","1476.7430","1472.0229","1468.1290","Europe","Germany","DEU","Sachsen","Zittau","","","","0","50.9","14.81"
"17282","ITC HECKERT GMBH","0","HECKERT INDUSTRIAL PARK","9089.9395","9485.0088","9833.2930","12304.2002","12882.0303","13393.0000","1477.5350","1472.5959","1468.4230","Europe","Germany","DEU","","Chemnitz","","","","0","0","0"
"4489","DR KARL THOMAE GMBH","0","BIBERBACH FACTORY","9029.9326","17880.0898","18405.1699","12216.5996","25526.1699","26335.7305","1478.3060","1400.9220","1397.7340","Europe","Germany","DEU","Baden-Wurttemberg","Biberach","","","","0","48.1","9.78"
"58258","EMSLAND-STARKE GMBH","0","WERK KYRITZ","9019.5186","9433.5889","9807.0420","12201.4102","12806.7100","13354.4404","1478.4390","1473.2260","1468.7310","Europe","Germany","DEU","Brandenburg","Kyritz","","","","0","52.95","12.4"
"33309","WINCOR NIXDORF GMBH & CO KG","0","PADERBORN WINCOR","8920.2725","9364.5957","9773.7559","12056.6396","12705.7002","13305.5400","1479.7271","1474.0780","1469.1250","Europe","Germany","DEU","Nordrhein-Westfalen","Paderborn","","","","0","51.72","8.74"
"56","LINDENFARB","0","AALEN LINDENFARB","8876.9238","9178.8965","9378.8604","11993.4502","12434.1396","12726.5898","1480.2950","1476.4030","1473.9000","Europe","Germany","DEU","Baden-Wurttemberg","Aalen","","","","0","48.85","10.09"
"29861","PEROXID GMBH","0","MUNICH PEROXID","8815.6504","9146.8281","9395.9238","11904.1797","12387.2803","12751.5596","1481.1021","1476.8101","1473.6899","Europe","Germany","DEU","Bayern","Munich","","","","0","48.15","11.58333"
"49180","FELIX SCHOELLER JR PAPIERE","0","WEISSENBORN MILL","8757.2461","9137.7520","9473.0762","19980.4297","20720.3906","21210.9199","876.5823","882.0059","893.2264","Europe","Germany","DEU","","Weissenborn","","","","0","0","0"
"31702","DELKESKAMP KG","0","NORTRUP DELKESKAMP","8752.0605","9132.4463","9467.7842","11811.5703","12366.2695","12856.7998","1481.9480","1476.9930","1472.8060","Europe","Germany","DEU","Niedersachsen","Notrup","","","","0","52.6","7.883333"
"16681","HOLSTEN BRAUEREI","0","HAMBURG HOLSTEN","8752.0605","9132.4463","9467.7842","11811.5703","12366.2695","12856.7998","1481.9480","1476.9930","1472.8060","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"32080","KRAFTWERK OBERNBURG AG","0","OBERNBURG","8752.0605","9132.4463","9467.7842","11811.5703","12366.2695","12856.7998","1481.9480","1476.9930","1472.8060","Europe","Germany","DEU","Bayern","Obernburg","","","","0","49.84","9.141389"
"58257","DEGUSSA INITIATORS GMBH AND CO","0","PULLACH DEGUSSA","8734.6592","9062.7764","9309.5928","11786.2402","12264.5498","12625.2305","1482.1790","1477.8820","1474.7600","Europe","Germany","DEU","Bayern","Pullach","","","","0","48.05","11.53333"
"42843","KLEBER RELFEN AG","0","ST INGBERT FACTORY","8657.9619","8947.2207","9132.8555","11674.6396","12095.9297","12366.8604","1483.2090","1479.3770","1476.9880","Europe","Germany","DEU","","Saint Ingbert","","","","0","0","0"
"22562","EVONIK STEAG GMBH","0","KOBLENZ SAAR","8657.9619","8947.2207","9132.8555","11674.6396","12095.9297","12366.8604","1483.2090","1479.3770","1476.9880","Europe","Germany","DEU","Mecklenburg-Vorpommern","Koblenz","","","","0","53.53333","14.13333"
"48139","PAPIERFABRIK KRONIG","0","VIERSEN MILL","8492.2422","8775.9648","8958.0469","11433.7803","11846.3799","12111.7197","1485.4659","1481.6281","1479.2360","Europe","Germany","DEU","Nordrhein-Westfalen","Viersen","","","","0","51.26","6.4"
"58272","SUWAG ENERGIE AG","0","SCHWALBACH AM TAUNUS","8492.2422","8775.9648","8958.0469","11433.7803","11846.3799","12111.7197","1485.4659","1481.6281","1479.2360","Europe","Germany","DEU","Hessen","Schwalbach am Taunus","","","","0","0","0"
"27924","MEISSENER STADTWERKE GMBH","0","MEISSEN","8434.5811","8727.3818","8927.5234","11350.0498","11775.6396","12067.2197","1486.2629","1482.2770","1479.6320","Europe","Germany","DEU","Sachsen","Meissen","","","","0","0","0"
"19623","MARK KREIS MVA-ISERLOHN","0","ISERLOHN","8422.4033","8673.5732","8794.0869","97713.2031","100904.5000","102438.7969","172.3903","171.9165","171.6945","Europe","Germany","DEU","Nordrhein-Westfalen","Iserlohn","","","","0","51.36666","7.7"
"27891","MEGGLE GMBH","0","MEGGLE DAIRY","8356.4775","8831.4531","9300.0361","23002.3301","24058.4199","24891.4609","726.5766","734.1673","747.2471","Europe","Germany","DEU","Bayern","Wasserburg","","","","0","48.06667","12.23333"
"17326","CF PLOUCQUET GMBH","0","HEIDENHEIM","8262.5879","8569.3184","8823.7666","11100.5996","11545.7500","11916.0000","1488.6740","1484.4100","1480.9950","Europe","Germany","DEU","Baden-Wurttemberg","Heidenheim","","","","0","48.68333","10.15"
"21041","PAPIERFABRIK KAMMERER","0","KAMMERER","8178.8271","8397.7168","8455.2871","94626.8828","97399.9297","98130.5312","172.8648","172.4378","172.3273","Europe","Germany","DEU","","0","","","","0","0","0"
"4388","STADTWERKE COTTBUS","0","BHKW COTTBUS","8164.7759","9043.1523","10349.4902","10958.9102","12235.8896","14152.9404","1490.0710","1478.1350","1462.5220","Europe","Germany","DEU","Brandenburg","Cottbus","","","","0","51.77","14.33"
"49867","K+S KALI GMBH","0","WINTERSHALL-HARINGEN","8016.2368","8253.6328","8368.4873","92571.3984","95573.8203","97029.2812","173.1904","172.7174","172.4941","Europe","Germany","DEU","Baden-Wurttemberg","Haringen","","","","0","0","0"
"1617","ZUCKERFABRIK ANKLAM GMBH","0","ANKLAM FACTORY","7991.1250","8228.5537","8331.2207","92254.3516","95256.2266","96556.7969","173.2411","172.7667","172.5662","Europe","Germany","DEU","Mecklenburg-Vorpommern","Anklam","","","","0","53.85","13.69"
"37637","RUSLEKRAFTWERKE DEGGENDORF","0","RKW DEGGENDORF","7917.9658","8369.5811","9063.9092","12709.0498","13503.9199","14733.7500","1246.0360","1239.5780","1230.3600","Europe","Germany","DEU","","0","","","","0","0","0"
"11201","GRUNE ENERGIE DERNE GMBH","0","DORTMUND-DERNE","7799.1582","8065.3452","8197.6777","22757.2402","23516.1309","23893.1992","685.4221","685.9413","686.1933","Europe","Germany","DEU","Nordrhein-Westfalen","Dortmund","","","","0","51.51","7.48"
"30923","C THYWISSEN GMBH OLMUHLE","0","NEUSS PLANT","7793.7739","8077.9082","8284.9727","10422.7305","10833.1904","11133.0400","1495.5350","1491.3250","1488.3580","Europe","Germany","DEU","Nordrhein-Westfalen","Neuss","","","","0","51.2","6.683333"
"4176","BERLIN-STEGLITZ UNIV","0","BERLIN-STEGLITZ UNIV","7659.0669","7926.9419","8120.1191","10228.5400","10614.9600","10894.2695","1497.5870","1493.5420","1490.7140","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.52","13.38"
"46291","ALCOA INC","0","TRIER REYNOLDS","7596.1890","7889.3838","8127.4399","10137.9902","10560.7305","10904.8701","1498.5590","1494.0990","1490.6071","Europe","Germany","DEU","","0","","","","0","0","0"
"30933","STROMVERSORG SCHWABISCH GMUND","0","NEUSTRELITZ","7596.1890","7889.3838","8127.4399","10137.9902","10560.7305","10904.8701","1498.5590","1494.0990","1490.6071","Europe","Germany","DEU","Mecklenburg-Vorpommern","Schwabisch Gmund","","","","0","48.8","9.783333"
"11164","BAYER AG","0","DORMAGEN WORKS","7446.0830","7874.4702","8534.6484","11883.0596","12632.7305","13795.4600","1253.2271","1246.6780","1237.3130","Europe","Germany","DEU","Nordrhein-Westfalen","Dormagen","","","","0","51.08","6.84"
"1385","EWE AG","0","AMMERLAND KLINIK","7440.4468","7749.3350","8014.7241","9913.9561","10358.6396","10741.8203","1501.0050","1496.2070","1492.2480","Europe","Germany","DEU","Niedersachsen","Westerstede","","","","0","53.25","7.933333"
"34769","SOTEC GMBH","0","PIRMASENS","7428.2729","7689.6602","7839.7100","85171.7578","88454.9219","90344.3828","174.4304","173.8662","173.5517","Europe","Germany","DEU","Rheinland-Pfalz","Pirmasens","","","","0","49.2","7.6"
"16414","E.ON BAYERN AG","0","HAAR","7352.8872","7628.4800","7845.7378","9788.1641","10184.4805","10497.7197","1502.4041","1498.0601","1494.7510","Europe","Germany","DEU","Bayern","Haar","","","","0","48.11","11.73"
"54728","UR POWER GMBH","0","TREFFURT","7338.1831","7578.5991","7730.4458","7990.8818","8277.6377","8459.1885","1836.6390","1831.1021","1827.7040","Europe","Germany","DEU","Thuringen","Treffurt","","","","0","51.13334","10.23333"
"16680","HOBUM OLE & FETTE GMBH","0","HAMBURG HOBUM","7244.7891","7509.3950","7711.8970","9633.0273","10013.0996","10304.6699","1504.1560","1499.9139","1496.7770","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"23060","EGK GMBH & CO KG","0","KREFELD","7132.1689","7331.5308","7400.0679","81465.6875","83959.4062","84818.2266","175.0963","174.6446","174.4924","Europe","Germany","DEU","Nordrhein-Westfalen","Krefeld","","","","0","51.33333","6.566667"
"44490","TANGERMUNDE KRAFTWERKE GMBH","0","TANGERMUNDE","6957.0928","7226.9229","7458.4990","11032.2803","11501.0801","11904.7305","1261.2250","1256.7390","1253.0310","Europe","Germany","DEU","Sachsen-Anhalt","Tangermunde","","","","0","52.55","11.95"
"26576","ZUCKERVERBUND MAGDEBURG","0","MAGDEBURG SUGAR FACTORY","6812.9009","7015.3311","7102.8789","77485.8516","80007.2969","81099.9297","175.8489","175.3673","175.1636","Europe","Germany","DEU","Sachsen-Anhalt","Magdeburg","","","","0","52.16667","11.66667"
"4175","WIEBE","0","BERLIN WIEBE","6780.4082","7015.3301","7183.6401","10726.2197","11133.3096","11425.7598","1264.2679","1260.2419","1257.4460","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.52","13.38"
"19111","STADTWERKE KONSTANZ","0","IHKW KONSTANZ","6773.9058","7009.0640","7169.8281","8959.4072","9295.3672","9525.5586","1512.1331","1508.0770","1505.3870","Europe","Germany","DEU","Baden-Wurttemberg","Konstanz","","","","0","47.66667","9.183333"
"11196","RWE POWER AG","0","DORTMUND (VEW)","6760.6372","7119.9502","7586.7769","8940.4727","9454.0996","10124.4502","1512.3669","1506.2140","1498.7050","Europe","Germany","DEU","Nordrhein-Westfalen","Dortmund","","","","0","51.51","7.48"
"13007","DRESDEN PAPIER AG","0","FAHRBRUCKE","6747.9858","6987.6738","7156.8540","8922.4365","9264.7686","9506.9629","1512.5880","1508.4399","1505.6030","Europe","Germany","DEU","","0","","","","0","0","0"
"4818","BKB AG","0","BKB STAPELFELD","6395.7168","6581.1982","6664.2388","72311.7969","74608.4609","75638.5469","176.8928","176.4196","176.2128","Europe","Germany","DEU","Schleswig-Holstein","Stapelfeld","","","","0","53.6","10.21667"
"22062","KIEL-BULK WWTP","0","KIEL-BULK SEWAGE","6370.6372","6613.8911","6771.3418","18673.9707","19370.6406","19821.2598","682.3013","682.8781","683.2404","Europe","Germany","DEU","","Bulk","","","","0","0","0"
"10245","KW TECH HOCHSCHULE DARMSTADT","0","DARMSTADT TECH HOCHSCH","6366.1670","6704.5791","7144.2998","8379.0771","8860.5332","9488.9844","1519.5389","1513.3580","1505.8090","Europe","Germany","DEU","Hessen","Darmstadt","","","","0","49.87","8.64"
"13976","DEUTSCHE BUNDESBANK","0","FRANKFURT DB","6360.4902","6644.1558","6904.6821","8690.7783","9113.9307","9505.3320","1463.7330","1458.0220","1452.8020","Europe","Germany","DEU","Hessen","Frankfurt","","","","0","50.12","8.68"
"16604","ENVIA MITTELDEUTSCHE ENERGIE","0","HALLE CHEMICAL","6049.6348","6242.6938","6340.7549","68043.3906","70421.8203","71632.4609","177.8170","177.2943","177.0358","Europe","Germany","DEU","Sachsen-Anhalt","Halle","","","","0","52.07","8.35"
"40242","HAINDL PAPIER GMBH","0","SCHWEDT HAINDL","5989.9639","6170.4888","6251.6670","67309.7812","69531.4609","70532.5312","177.9820","177.4877","177.2705","Europe","Germany","DEU","Brandenburg","Vierraden","","","","0","53.1","14.3"
"4393","STADTWERKE TUBINGEN GMBH","0","BHKW EISENHUT","5987.2402","6221.7202","6421.1470","7842.3730","8174.1841","8457.1641","1526.8950","1522.2850","1518.5110","Europe","Germany","DEU","Baden-Wurttemberg","Tubingen","","","","0","48.53","9.06"
"50209","STADTWERKE BREMERHAVEN AG","0","WURSTER STRASSE","5981.2300","6223.6958","6454.9282","7833.8779","8176.9819","8505.1719","1527.0160","1522.2480","1517.8831","Europe","Germany","DEU","Bremen","Bremerhaven","","","","0","53.55","8.583333"
"24371","BADENOVA AG & CO KG","0","LANDWASSER","5958.9351","6227.6270","6482.7881","17493.5098","18264.1094","18995.2500","681.2736","681.9524","682.5695","Europe","Germany","DEU","Baden-Wurttemberg","Freiburg","","","","0","48","7.85"
"28256","EVO OFFENBACH AG","0","MHKW OFFENBACH","5882.8198","6037.7271","6073.1450","65994.1172","67896.9922","68332.6562","178.2832","177.8496","177.7523","Europe","Germany","DEU","Hessen","Offenbach","","","","0","50.1","8.766666"
"28870","MOCHENWANGEN PAPIER GMBH","0","MOCHENWANGEN MILL","5784.4888","5943.0391","5992.1060","64788.6602","66733.2969","67336.0469","178.5648","178.1131","177.9762","Europe","Germany","DEU","Baden-Wurttemberg","Mochenwangen","","","","0","47.88334","9.633333"
"4419","BADENOVA AG & CO KG","0","BHKW MAUERFELD","5783.5259","6047.7520","6343.1631","7492.8560","7868.4121","8297.1533","1543.7440","1537.2230","1528.9969","Europe","Germany","DEU","Baden-Wurttemberg","Lahr","","","","0","48.34","7.86"
"5343","VATTENFALL EUROPE WTE","0","BORSIGSTRASSE","5760.9258","11087.6504","11255.8096","64500.0781","131989.7969","134180.7031","178.6331","168.0077","167.7710","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"20751","ABB LTD","0","KAFERTAL","5713.4951","5866.9189","5908.3340","63919.5508","65799.0391","66307.1875","178.7714","178.3284","178.2110","Europe","Germany","DEU","","0","","","","0","0","0"
